Provincias;Sexo;Nacionalidad;Año;Total
29 Málaga;Ambos sexos;TOTAL EXTRANJEROS;2000;73.419
29 Málaga;Ambos sexos;TOTAL EXTRANJEROS;1999;64.411
29 Málaga;Ambos sexos;TOTAL EXTRANJEROS;1998;59.614
29 Málaga;Hombres;TOTAL EXTRANJEROS;2022;139.886
29 Málaga;Hombres;TOTAL EXTRANJEROS;2021;132.626
29 Málaga;Hombres;TOTAL EXTRANJEROS;2020;131.289
29 Málaga;Hombres;TOTAL EXTRANJEROS;2019;123.415
29 Málaga;Hombres;TOTAL EXTRANJEROS;2018;116.461
29 Málaga;Hombres;TOTAL EXTRANJEROS;2017;114.563
29 Málaga;Hombres;TOTAL EXTRANJEROS;2016;118.472
29 Málaga;Hombres;TOTAL EXTRANJEROS;2015;122.689
29 Málaga;Hombres;TOTAL EXTRANJEROS;2014;125.596
29 Málaga;Hombres;TOTAL EXTRANJEROS;2013;147.692
29 Málaga;Hombres;TOTAL EXTRANJEROS;2012;146.053
29 Málaga;Hombres;TOTAL EXTRANJEROS;2011;141.475
29 Málaga;Hombres;TOTAL EXTRANJEROS;2010;137.384
29 Málaga;Hombres;TOTAL EXTRANJEROS;2009;134.551
29 Málaga;Hombres;TOTAL EXTRANJEROS;2008;126.904
29 Málaga;Hombres;TOTAL EXTRANJEROS;2007;112.119
29 Málaga;Hombres;TOTAL EXTRANJEROS;2006;104.461
29 Málaga;Hombres;TOTAL EXTRANJEROS;2005;92.510
29 Málaga;Hombres;TOTAL EXTRANJEROS;2004;72.668
29 Málaga;Hombres;TOTAL EXTRANJEROS;2003;64.796
29 Málaga;Hombres;TOTAL EXTRANJEROS;2002;51.266
29 Málaga;Hombres;TOTAL EXTRANJEROS;2001;41.590
29 Málaga;Hombres;TOTAL EXTRANJEROS;2000;35.350
29 Málaga;Hombres;TOTAL EXTRANJEROS;1999;30.794
29 Málaga;Hombres;TOTAL EXTRANJEROS;1998;28.457
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2022;147.458
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2021;140.375
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2020;138.917
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2019;129.738
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2018;121.851
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2017;118.389
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2016;121.338
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2015;125.214
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2014;127.812
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2013;148.645
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2012;146.204
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2011;142.023
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2010;137.643
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2009;133.273
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2008;123.528
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2007;107.836
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2006;99.516
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2005;89.079
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2004;71.794
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2003;65.350
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2002;52.862
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2001;43.890
29 Málaga;Mujeres;TOTAL EXTRANJEROS;2000;38.069
29 Málaga;Mujeres;TOTAL EXTRANJEROS;1999;33.617
29 Málaga;Mujeres;TOTAL EXTRANJEROS;1998;31.157
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2022;226.765
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2021;222.324
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2020;222.217
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2019;211.239
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2018;202.432
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2017;198.265
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2016;201.255
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2015;208.355
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2014;215.869
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2013;231.022
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2012;238.393
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2011;240.863
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2010;241.865
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2009;235.991
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2008;225.625
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2007;201.700
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2006;189.053
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2005;165.016
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2004;132.918
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2003;113.912
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2002;83.511
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2001;55.458
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;2000;26.189
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;1999;17.237
30 Murcia;Ambos sexos;TOTAL EXTRANJEROS;1998;11.916
30 Murcia;Hombres;TOTAL EXTRANJEROS;2022;122.578
30 Murcia;Hombres;TOTAL EXTRANJEROS;2021;120.109
30 Murcia;Hombres;TOTAL EXTRANJEROS;2020;120.054
30 Murcia;Hombres;TOTAL EXTRANJEROS;2019;114.127
30 Murcia;Hombres;TOTAL EXTRANJEROS;2018;109.999
30 Murcia;Hombres;TOTAL EXTRANJEROS;2017;107.964
30 Murcia;Hombres;TOTAL EXTRANJEROS;2016;109.679
30 Murcia;Hombres;TOTAL EXTRANJEROS;2015;113.915
30 Murcia;Hombres;TOTAL EXTRANJEROS;2014;118.341
30 Murcia;Hombres;TOTAL EXTRANJEROS;2013;127.221
30 Murcia;Hombres;TOTAL EXTRANJEROS;2012;132.351
30 Murcia;Hombres;TOTAL EXTRANJEROS;2011;134.590
30 Murcia;Hombres;TOTAL EXTRANJEROS;2010;136.145
30 Murcia;Hombres;TOTAL EXTRANJEROS;2009;133.818
30 Murcia;Hombres;TOTAL EXTRANJEROS;2008;129.887
30 Murcia;Hombres;TOTAL EXTRANJEROS;2007;118.406
30 Murcia;Hombres;TOTAL EXTRANJEROS;2006;113.888
30 Murcia;Hombres;TOTAL EXTRANJEROS;2005;99.345
30 Murcia;Hombres;TOTAL EXTRANJEROS;2004;78.961
30 Murcia;Hombres;TOTAL EXTRANJEROS;2003;70.100
30 Murcia;Hombres;TOTAL EXTRANJEROS;2002;52.846
30 Murcia;Hombres;TOTAL EXTRANJEROS;2001;36.510
30 Murcia;Hombres;TOTAL EXTRANJEROS;2000;17.288
30 Murcia;Hombres;TOTAL EXTRANJEROS;1999;11.498
30 Murcia;Hombres;TOTAL EXTRANJEROS;1998;8.460
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2022;104.187
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2021;102.215
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2020;102.163
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2019;97.112
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2018;92.433
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2017;90.301
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2016;91.576
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2015;94.440
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2014;97.528
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2013;103.801
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2012;106.042
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2011;106.273
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2010;105.720
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2009;102.173
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2008;95.738
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2007;83.294
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2006;75.165
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2005;65.671
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2004;53.957
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2003;43.812
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2002;30.665
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2001;18.948
30 Murcia;Mujeres;TOTAL EXTRANJEROS;2000;8.901
30 Murcia;Mujeres;TOTAL EXTRANJEROS;1999;5.739
30 Murcia;Mujeres;TOTAL EXTRANJEROS;1998;3.456
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2022;73.475
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2021;71.441
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2020;70.666
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2019;64.219
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2018;58.782
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2017;54.653
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2016;54.826
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2015;55.893
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2014;59.550
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2013;67.892
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2012;69.623
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2011;71.600
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2010;71.369
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2009;70.627
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2008;65.045
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2007;55.921
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2006;55.444
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2005;49.882
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2004;43.376
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2003;38.741
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2002;30.686
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2001;19.497
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;2000;9.188
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;1999;5.971
31 Navarra;Ambos sexos;TOTAL EXTRANJEROS;1998;4.313
31 Navarra;Hombres;TOTAL EXTRANJEROS;2022;37.089
31 Navarra;Hombres;TOTAL EXTRANJEROS;2021;36.045
31 Navarra;Hombres;TOTAL EXTRANJEROS;2020;35.649
31 Navarra;Hombres;TOTAL EXTRANJEROS;2019;32.406
31 Navarra;Hombres;TOTAL EXTRANJEROS;2018;29.835
31 Navarra;Hombres;TOTAL EXTRANJEROS;2017;28.070
31 Navarra;Hombres;TOTAL EXTRANJEROS;2016;28.467
31 Navarra;Hombres;TOTAL EXTRANJEROS;2015;29.137
31 Navarra;Hombres;TOTAL EXTRANJEROS;2014;31.337
31 Navarra;Hombres;TOTAL EXTRANJEROS;2013;35.896
31 Navarra;Hombres;TOTAL EXTRANJEROS;2012;37.155
31 Navarra;Hombres;TOTAL EXTRANJEROS;2011;38.616
31 Navarra;Hombres;TOTAL EXTRANJEROS;2010;38.819
31 Navarra;Hombres;TOTAL EXTRANJEROS;2009;38.406
31 Navarra;Hombres;TOTAL EXTRANJEROS;2008;35.272
31 Navarra;Hombres;TOTAL EXTRANJEROS;2007;29.739
31 Navarra;Hombres;TOTAL EXTRANJEROS;2006;29.971
31 Navarra;Hombres;TOTAL EXTRANJEROS;2005;26.991
31 Navarra;Hombres;TOTAL EXTRANJEROS;2004;23.628
31 Navarra;Hombres;TOTAL EXTRANJEROS;2003;21.537
31 Navarra;Hombres;TOTAL EXTRANJEROS;2002;17.434
31 Navarra;Hombres;TOTAL EXTRANJEROS;2001;11.064
31 Navarra;Hombres;TOTAL EXTRANJEROS;2000;5.027
31 Navarra;Hombres;TOTAL EXTRANJEROS;1999;3.171
31 Navarra;Hombres;TOTAL EXTRANJEROS;1998;2.289
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2022;36.386
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2021;35.396
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2020;35.017
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2019;31.813
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2018;28.947
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2017;26.583
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2016;26.359
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2015;26.756
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2014;28.213
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2013;31.996
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2012;32.468
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2011;32.984
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2010;32.550
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2009;32.221
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2008;29.773
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2007;26.182
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2006;25.473
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2005;22.891
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2004;19.748
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2003;17.204
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2002;13.253
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2001;8.432
31 Navarra;Mujeres;TOTAL EXTRANJEROS;2000;4.161
31 Navarra;Mujeres;TOTAL EXTRANJEROS;1999;2.800
31 Navarra;Mujeres;TOTAL EXTRANJEROS;1998;2.024
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2022;16.525
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2021;16.057
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2020;15.633
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2019;14.171
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2018;13.264
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2017;12.765
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2016;13.052
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2015;13.554
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2014;14.586
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2013;16.417
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2012;16.946
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2011;16.750
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2010;16.711
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2009;15.558
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2008;14.006
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2007;12.424
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2006;12.116
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2005;11.343
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2004;10.283
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2003;10.055
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2002;9.132
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2001;7.927
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;2000;6.644
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;1999;5.983
32 Ourense;Ambos sexos;TOTAL EXTRANJEROS;1998;5.353
32 Ourense;Hombres;TOTAL EXTRANJEROS;2022;7.926
32 Ourense;Hombres;TOTAL EXTRANJEROS;2021;7.606
32 Ourense;Hombres;TOTAL EXTRANJEROS;2020;7.428
32 Ourense;Hombres;TOTAL EXTRANJEROS;2019;6.787
32 Ourense;Hombres;TOTAL EXTRANJEROS;2018;6.420
32 Ourense;Hombres;TOTAL EXTRANJEROS;2017;6.348
32 Ourense;Hombres;TOTAL EXTRANJEROS;2016;6.502
32 Ourense;Hombres;TOTAL EXTRANJEROS;2015;6.861
32 Ourense;Hombres;TOTAL EXTRANJEROS;2014;7.423
32 Ourense;Hombres;TOTAL EXTRANJEROS;2013;8.352
32 Ourense;Hombres;TOTAL EXTRANJEROS;2012;8.696
32 Ourense;Hombres;TOTAL EXTRANJEROS;2011;8.565
32 Ourense;Hombres;TOTAL EXTRANJEROS;2010;8.493
32 Ourense;Hombres;TOTAL EXTRANJEROS;2009;7.852
32 Ourense;Hombres;TOTAL EXTRANJEROS;2008;7.023
32 Ourense;Hombres;TOTAL EXTRANJEROS;2007;6.033
32 Ourense;Hombres;TOTAL EXTRANJEROS;2006;5.771
32 Ourense;Hombres;TOTAL EXTRANJEROS;2005;5.324
32 Ourense;Hombres;TOTAL EXTRANJEROS;2004;4.797
32 Ourense;Hombres;TOTAL EXTRANJEROS;2003;4.754
32 Ourense;Hombres;TOTAL EXTRANJEROS;2002;4.367
32 Ourense;Hombres;TOTAL EXTRANJEROS;2001;3.859
32 Ourense;Hombres;TOTAL EXTRANJEROS;2000;3.299
32 Ourense;Hombres;TOTAL EXTRANJEROS;1999;2.986
32 Ourense;Hombres;TOTAL EXTRANJEROS;1998;2.689
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2022;8.599
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2021;8.451
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2020;8.205
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2019;7.384
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2018;6.844
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2017;6.417
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2016;6.550
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2015;6.693
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2014;7.163
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2013;8.065
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2012;8.250
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2011;8.185
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2010;8.218
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2009;7.706
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2008;6.983
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2007;6.391
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2006;6.345
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2005;6.019
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2004;5.486
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2003;5.301
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2002;4.765
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2001;4.068
32 Ourense;Mujeres;TOTAL EXTRANJEROS;2000;3.345
32 Ourense;Mujeres;TOTAL EXTRANJEROS;1999;2.997
32 Ourense;Mujeres;TOTAL EXTRANJEROS;1998;2.664
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2022;7.468
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2021;7.327
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2020;7.166
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2019;6.612
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2018;6.288
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2017;6.080
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2016;6.190
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2015;6.300
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2014;6.586
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2013;7.244
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2012;7.603
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2011;7.454
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2010;7.209
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2009;6.873
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2008;5.998
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2007;4.631
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2006;4.029
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2005;3.524
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2004;2.765
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2003;2.237
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2002;1.724
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2001;1.177
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;2000;790
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;1999;667
34 Palencia;Ambos sexos;TOTAL EXTRANJEROS;1998;651
34 Palencia;Hombres;TOTAL EXTRANJEROS;2022;3.633
34 Palencia;Hombres;TOTAL EXTRANJEROS;2021;3.592
34 Palencia;Hombres;TOTAL EXTRANJEROS;2020;3.515
34 Palencia;Hombres;TOTAL EXTRANJEROS;2019;3.223
34 Palencia;Hombres;TOTAL EXTRANJEROS;2018;3.102
34 Palencia;Hombres;TOTAL EXTRANJEROS;2017;3.027
34 Palencia;Hombres;TOTAL EXTRANJEROS;2016;3.055
34 Palencia;Hombres;TOTAL EXTRANJEROS;2015;3.133
34 Palencia;Hombres;TOTAL EXTRANJEROS;2014;3.275
34 Palencia;Hombres;TOTAL EXTRANJEROS;2013;3.626
34 Palencia;Hombres;TOTAL EXTRANJEROS;2012;3.884
34 Palencia;Hombres;TOTAL EXTRANJEROS;2011;3.845
34 Palencia;Hombres;TOTAL EXTRANJEROS;2010;3.717
34 Palencia;Hombres;TOTAL EXTRANJEROS;2009;3.563
34 Palencia;Hombres;TOTAL EXTRANJEROS;2008;3.055
34 Palencia;Hombres;TOTAL EXTRANJEROS;2007;2.194
34 Palencia;Hombres;TOTAL EXTRANJEROS;2006;1.842
34 Palencia;Hombres;TOTAL EXTRANJEROS;2005;1.636
34 Palencia;Hombres;TOTAL EXTRANJEROS;2004;1.262
34 Palencia;Hombres;TOTAL EXTRANJEROS;2003;1.034
34 Palencia;Hombres;TOTAL EXTRANJEROS;2002;790
34 Palencia;Hombres;TOTAL EXTRANJEROS;2001;535
34 Palencia;Hombres;TOTAL EXTRANJEROS;2000;348
34 Palencia;Hombres;TOTAL EXTRANJEROS;1999;299
34 Palencia;Hombres;TOTAL EXTRANJEROS;1998;304
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2022;3.835
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2021;3.735
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2020;3.651
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2019;3.389
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2018;3.186
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2017;3.053
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2016;3.135
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2015;3.167
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2014;3.311
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2013;3.618
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2012;3.719
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2011;3.609
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2010;3.492
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2009;3.310
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2008;2.943
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2007;2.437
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2006;2.187
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2005;1.888
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2004;1.503
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2003;1.203
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2002;934
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2001;642
34 Palencia;Mujeres;TOTAL EXTRANJEROS;2000;442
34 Palencia;Mujeres;TOTAL EXTRANJEROS;1999;369
34 Palencia;Mujeres;TOTAL EXTRANJEROS;1998;347
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2022;142.828
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2021;143.898
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2020;146.721
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2019;138.560
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2018;131.478
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2017;125.716
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2016;126.817
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2015;131.298
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2014;139.912
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2013;154.789
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2012;157.867
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2011;156.395
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2010;154.052
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2009;151.294
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2008;142.757
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2007;123.899
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2006;113.782
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2005;108.793
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2004;91.080
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2003;89.370
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2002;69.484
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2001;52.379
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;2000;37.608
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;1999;30.582
35 Palmas, Las;Ambos sexos;TOTAL EXTRANJEROS;1998;25.527
35 Palmas, Las;Hombres;TOTAL EXTRANJEROS;2022;71.205
35 Palmas, Las;Hombres;TOTAL EXTRANJEROS;2021;71.848
35 Palmas, Las;Hombres;TOTAL EXTRANJEROS;2020;73.195
35 Palmas, Las;Hombres;TOTAL EXTRANJEROS;2019;69.125
35 Palmas, Las;Hombres;TOTAL EXTRANJEROS;2018;65.881
35 Palmas, Las;Hombres;TOTAL EXTRANJEROS;2017;63.316
35 Palmas, Las;Hombres;TOTAL EXTRANJEROS;2016;64.028
35 Palmas, Las;Hombres;TOTAL EXTRANJEROS;2015;66.441
35 Palmas, Las;Hombres;TOTAL EXTRANJEROS;2014;70.919
35 Palmas, Las;Hombres;TOTAL EXTRANJEROS;2013;78.653
35 Palmas, Las;Hombres;TOTAL EXTRANJEROS;2012;80.634
35 Palmas, Las;Hombres;TOTAL EXTRANJEROS;2011;80.234
35 Palmas, Las;Hombres;TOTAL EXTRANJEROS;2010;79.178
35 Palmas, Las;Hombres;TOTAL EXTRANJEROS;2009;78.172
35 Palmas, Las;Hombres;TOTAL EXTRANJEROS;2008;74.215
