Nacionalidad;Sexo;Total Nacional;Comunidades y Ciudades Autónomas;Año;Total
Armenia;Mujeres;Total Nacional;02 Aragón;2020;57
Armenia;Mujeres;Total Nacional;02 Aragón;2019;57
Armenia;Mujeres;Total Nacional;02 Aragón;2018;59
Armenia;Mujeres;Total Nacional;03 Asturias, Principado de;2022;42
Armenia;Mujeres;Total Nacional;03 Asturias, Principado de;2021;46
Armenia;Mujeres;Total Nacional;03 Asturias, Principado de;2020;46
Armenia;Mujeres;Total Nacional;03 Asturias, Principado de;2019;50
Armenia;Mujeres;Total Nacional;03 Asturias, Principado de;2018;52
Armenia;Mujeres;Total Nacional;04 Balears, Illes;2022;66
Armenia;Mujeres;Total Nacional;04 Balears, Illes;2021;76
Armenia;Mujeres;Total Nacional;04 Balears, Illes;2020;75
Armenia;Mujeres;Total Nacional;04 Balears, Illes;2019;66
Armenia;Mujeres;Total Nacional;04 Balears, Illes;2018;73
Armenia;Mujeres;Total Nacional;05 Canarias;2022;29
Armenia;Mujeres;Total Nacional;05 Canarias;2021;33
Armenia;Mujeres;Total Nacional;05 Canarias;2020;36
Armenia;Mujeres;Total Nacional;05 Canarias;2019;37
Armenia;Mujeres;Total Nacional;05 Canarias;2018;37
Armenia;Mujeres;Total Nacional;06 Cantabria;2022;13
Armenia;Mujeres;Total Nacional;06 Cantabria;2021;15
Armenia;Mujeres;Total Nacional;06 Cantabria;2020;13
Armenia;Mujeres;Total Nacional;06 Cantabria;2019;13
Armenia;Mujeres;Total Nacional;06 Cantabria;2018;13
Armenia;Mujeres;Total Nacional;07 Castilla y León;2022;95
Armenia;Mujeres;Total Nacional;07 Castilla y León;2021;98
Armenia;Mujeres;Total Nacional;07 Castilla y León;2020;105
Armenia;Mujeres;Total Nacional;07 Castilla y León;2019;102
Armenia;Mujeres;Total Nacional;07 Castilla y León;2018;101
Armenia;Mujeres;Total Nacional;08 Castilla - La Mancha;2022;127
Armenia;Mujeres;Total Nacional;08 Castilla - La Mancha;2021;139
Armenia;Mujeres;Total Nacional;08 Castilla - La Mancha;2020;152
Armenia;Mujeres;Total Nacional;08 Castilla - La Mancha;2019;161
Armenia;Mujeres;Total Nacional;08 Castilla - La Mancha;2018;156
Armenia;Mujeres;Total Nacional;09 Cataluña;2022;2.166
Armenia;Mujeres;Total Nacional;09 Cataluña;2021;2.209
Armenia;Mujeres;Total Nacional;09 Cataluña;2020;2.368
Armenia;Mujeres;Total Nacional;09 Cataluña;2019;2.323
Armenia;Mujeres;Total Nacional;09 Cataluña;2018;2.304
Armenia;Mujeres;Total Nacional;10 Comunitat Valenciana;2022;1.925
Armenia;Mujeres;Total Nacional;10 Comunitat Valenciana;2021;1.940
Armenia;Mujeres;Total Nacional;10 Comunitat Valenciana;2020;2.097
Armenia;Mujeres;Total Nacional;10 Comunitat Valenciana;2019;2.096
Armenia;Mujeres;Total Nacional;10 Comunitat Valenciana;2018;2.079
Armenia;Mujeres;Total Nacional;11 Extremadura;2022;30
Armenia;Mujeres;Total Nacional;11 Extremadura;2021;32
Armenia;Mujeres;Total Nacional;11 Extremadura;2020;37
Armenia;Mujeres;Total Nacional;11 Extremadura;2019;36
Armenia;Mujeres;Total Nacional;11 Extremadura;2018;25
Armenia;Mujeres;Total Nacional;12 Galicia;2022;38
Armenia;Mujeres;Total Nacional;12 Galicia;2021;35
Armenia;Mujeres;Total Nacional;12 Galicia;2020;33
Armenia;Mujeres;Total Nacional;12 Galicia;2019;41
Armenia;Mujeres;Total Nacional;12 Galicia;2018;39
Armenia;Mujeres;Total Nacional;13 Madrid, Comunidad de;2022;692
Armenia;Mujeres;Total Nacional;13 Madrid, Comunidad de;2021;721
Armenia;Mujeres;Total Nacional;13 Madrid, Comunidad de;2020;755
Armenia;Mujeres;Total Nacional;13 Madrid, Comunidad de;2019;765
Armenia;Mujeres;Total Nacional;13 Madrid, Comunidad de;2018;727
Armenia;Mujeres;Total Nacional;14 Murcia, Región de;2022;41
Armenia;Mujeres;Total Nacional;14 Murcia, Región de;2021;49
Armenia;Mujeres;Total Nacional;14 Murcia, Región de;2020;48
Armenia;Mujeres;Total Nacional;14 Murcia, Región de;2019;46
Armenia;Mujeres;Total Nacional;14 Murcia, Región de;2018;48
Armenia;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2022;10
Armenia;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2021;9
Armenia;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2020;9
Armenia;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2019;9
Armenia;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2018;9
Armenia;Mujeres;Total Nacional;16 País Vasco;2022;98
Armenia;Mujeres;Total Nacional;16 País Vasco;2021;100
Armenia;Mujeres;Total Nacional;16 País Vasco;2020;113
Armenia;Mujeres;Total Nacional;16 País Vasco;2019;124
Armenia;Mujeres;Total Nacional;16 País Vasco;2018;125
Armenia;Mujeres;Total Nacional;17 Rioja, La;2022;257
Armenia;Mujeres;Total Nacional;17 Rioja, La;2021;256
Armenia;Mujeres;Total Nacional;17 Rioja, La;2020;258
Armenia;Mujeres;Total Nacional;17 Rioja, La;2019;257
Armenia;Mujeres;Total Nacional;17 Rioja, La;2018;261
Armenia;Mujeres;Total Nacional;18 Ceuta;2022;0
Armenia;Mujeres;Total Nacional;18 Ceuta;2021;0
Armenia;Mujeres;Total Nacional;18 Ceuta;2020;0
Armenia;Mujeres;Total Nacional;18 Ceuta;2019;0
Armenia;Mujeres;Total Nacional;18 Ceuta;2018;0
Armenia;Mujeres;Total Nacional;19 Melilla;2022;0
Armenia;Mujeres;Total Nacional;19 Melilla;2021;0
Armenia;Mujeres;Total Nacional;19 Melilla;2020;0
Armenia;Mujeres;Total Nacional;19 Melilla;2019;1
Armenia;Mujeres;Total Nacional;19 Melilla;2018;1
Belarús;Hombres;Total Nacional;01 Andalucía;2022;412
Belarús;Hombres;Total Nacional;01 Andalucía;2021;291
Belarús;Hombres;Total Nacional;01 Andalucía;2020;287
Belarús;Hombres;Total Nacional;01 Andalucía;2019;263
Belarús;Hombres;Total Nacional;01 Andalucía;2018;266
Belarús;Hombres;Total Nacional;02 Aragón;2022;34
Belarús;Hombres;Total Nacional;02 Aragón;2021;30
Belarús;Hombres;Total Nacional;02 Aragón;2020;35
Belarús;Hombres;Total Nacional;02 Aragón;2019;31
Belarús;Hombres;Total Nacional;02 Aragón;2018;29
Belarús;Hombres;Total Nacional;03 Asturias, Principado de;2022;6
Belarús;Hombres;Total Nacional;03 Asturias, Principado de;2021;8
Belarús;Hombres;Total Nacional;03 Asturias, Principado de;2020;8
Belarús;Hombres;Total Nacional;03 Asturias, Principado de;2019;7
Belarús;Hombres;Total Nacional;03 Asturias, Principado de;2018;7
Belarús;Hombres;Total Nacional;04 Balears, Illes;2022;54
Belarús;Hombres;Total Nacional;04 Balears, Illes;2021;50
Belarús;Hombres;Total Nacional;04 Balears, Illes;2020;53
Belarús;Hombres;Total Nacional;04 Balears, Illes;2019;40
Belarús;Hombres;Total Nacional;04 Balears, Illes;2018;40
Belarús;Hombres;Total Nacional;05 Canarias;2022;138
Belarús;Hombres;Total Nacional;05 Canarias;2021;104
Belarús;Hombres;Total Nacional;05 Canarias;2020;111
Belarús;Hombres;Total Nacional;05 Canarias;2019;94
Belarús;Hombres;Total Nacional;05 Canarias;2018;74
Belarús;Hombres;Total Nacional;06 Cantabria;2022;19
Belarús;Hombres;Total Nacional;06 Cantabria;2021;14
Belarús;Hombres;Total Nacional;06 Cantabria;2020;16
Belarús;Hombres;Total Nacional;06 Cantabria;2019;18
Belarús;Hombres;Total Nacional;06 Cantabria;2018;18
Belarús;Hombres;Total Nacional;07 Castilla y León;2022;17
Belarús;Hombres;Total Nacional;07 Castilla y León;2021;21
Belarús;Hombres;Total Nacional;07 Castilla y León;2020;22
Belarús;Hombres;Total Nacional;07 Castilla y León;2019;17
Belarús;Hombres;Total Nacional;07 Castilla y León;2018;23
Belarús;Hombres;Total Nacional;08 Castilla - La Mancha;2022;20
Belarús;Hombres;Total Nacional;08 Castilla - La Mancha;2021;15
Belarús;Hombres;Total Nacional;08 Castilla - La Mancha;2020;15
Belarús;Hombres;Total Nacional;08 Castilla - La Mancha;2019;14
Belarús;Hombres;Total Nacional;08 Castilla - La Mancha;2018;12
Belarús;Hombres;Total Nacional;09 Cataluña;2022;636
Belarús;Hombres;Total Nacional;09 Cataluña;2021;583
Belarús;Hombres;Total Nacional;09 Cataluña;2020;588
Belarús;Hombres;Total Nacional;09 Cataluña;2019;579
Belarús;Hombres;Total Nacional;09 Cataluña;2018;558
Belarús;Hombres;Total Nacional;10 Comunitat Valenciana;2022;641
Belarús;Hombres;Total Nacional;10 Comunitat Valenciana;2021;530
Belarús;Hombres;Total Nacional;10 Comunitat Valenciana;2020;546
Belarús;Hombres;Total Nacional;10 Comunitat Valenciana;2019;485
Belarús;Hombres;Total Nacional;10 Comunitat Valenciana;2018;405
Belarús;Hombres;Total Nacional;11 Extremadura;2022;3
Belarús;Hombres;Total Nacional;11 Extremadura;2021;3
Belarús;Hombres;Total Nacional;11 Extremadura;2020;4
Belarús;Hombres;Total Nacional;11 Extremadura;2019;4
Belarús;Hombres;Total Nacional;11 Extremadura;2018;4
Belarús;Hombres;Total Nacional;12 Galicia;2022;34
Belarús;Hombres;Total Nacional;12 Galicia;2021;37
Belarús;Hombres;Total Nacional;12 Galicia;2020;42
Belarús;Hombres;Total Nacional;12 Galicia;2019;41
Belarús;Hombres;Total Nacional;12 Galicia;2018;42
Belarús;Hombres;Total Nacional;13 Madrid, Comunidad de;2022;124
Belarús;Hombres;Total Nacional;13 Madrid, Comunidad de;2021;123
Belarús;Hombres;Total Nacional;13 Madrid, Comunidad de;2020;127
Belarús;Hombres;Total Nacional;13 Madrid, Comunidad de;2019;124
Belarús;Hombres;Total Nacional;13 Madrid, Comunidad de;2018;114
Belarús;Hombres;Total Nacional;14 Murcia, Región de;2022;33
Belarús;Hombres;Total Nacional;14 Murcia, Región de;2021;32
Belarús;Hombres;Total Nacional;14 Murcia, Región de;2020;39
Belarús;Hombres;Total Nacional;14 Murcia, Región de;2019;42
Belarús;Hombres;Total Nacional;14 Murcia, Región de;2018;40
Belarús;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2022;7
Belarús;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2021;8
Belarús;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2020;9
Belarús;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2019;4
Belarús;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2018;4
Belarús;Hombres;Total Nacional;16 País Vasco;2022;24
Belarús;Hombres;Total Nacional;16 País Vasco;2021;24
Belarús;Hombres;Total Nacional;16 País Vasco;2020;26
Belarús;Hombres;Total Nacional;16 País Vasco;2019;26
Belarús;Hombres;Total Nacional;16 País Vasco;2018;26
Belarús;Hombres;Total Nacional;17 Rioja, La;2022;7
Belarús;Hombres;Total Nacional;17 Rioja, La;2021;7
Belarús;Hombres;Total Nacional;17 Rioja, La;2020;6
Belarús;Hombres;Total Nacional;17 Rioja, La;2019;4
Belarús;Hombres;Total Nacional;17 Rioja, La;2018;4
Belarús;Hombres;Total Nacional;18 Ceuta;2022;0
Belarús;Hombres;Total Nacional;18 Ceuta;2021;0
Belarús;Hombres;Total Nacional;18 Ceuta;2020;0
Belarús;Hombres;Total Nacional;18 Ceuta;2019;0
Belarús;Hombres;Total Nacional;18 Ceuta;2018;0
Belarús;Hombres;Total Nacional;19 Melilla;2022;0
Belarús;Hombres;Total Nacional;19 Melilla;2021;0
Belarús;Hombres;Total Nacional;19 Melilla;2020;0
Belarús;Hombres;Total Nacional;19 Melilla;2019;0
Belarús;Hombres;Total Nacional;19 Melilla;2018;0
Belarús;Mujeres;Total Nacional;01 Andalucía;2022;722
Belarús;Mujeres;Total Nacional;01 Andalucía;2021;597
Belarús;Mujeres;Total Nacional;01 Andalucía;2020;598
Belarús;Mujeres;Total Nacional;01 Andalucía;2019;563
Belarús;Mujeres;Total Nacional;01 Andalucía;2018;546
Belarús;Mujeres;Total Nacional;02 Aragón;2022;64
Belarús;Mujeres;Total Nacional;02 Aragón;2021;67
Belarús;Mujeres;Total Nacional;02 Aragón;2020;74
Belarús;Mujeres;Total Nacional;02 Aragón;2019;75
Belarús;Mujeres;Total Nacional;02 Aragón;2018;63
Belarús;Mujeres;Total Nacional;03 Asturias, Principado de;2022;20
Belarús;Mujeres;Total Nacional;03 Asturias, Principado de;2021;21
Belarús;Mujeres;Total Nacional;03 Asturias, Principado de;2020;18
Belarús;Mujeres;Total Nacional;03 Asturias, Principado de;2019;19
Belarús;Mujeres;Total Nacional;03 Asturias, Principado de;2018;17
Belarús;Mujeres;Total Nacional;04 Balears, Illes;2022;136
Belarús;Mujeres;Total Nacional;04 Balears, Illes;2021;135
Belarús;Mujeres;Total Nacional;04 Balears, Illes;2020;138
Belarús;Mujeres;Total Nacional;04 Balears, Illes;2019;117
Belarús;Mujeres;Total Nacional;04 Balears, Illes;2018;102
Belarús;Mujeres;Total Nacional;05 Canarias;2022;227
Belarús;Mujeres;Total Nacional;05 Canarias;2021;193
Belarús;Mujeres;Total Nacional;05 Canarias;2020;204
Belarús;Mujeres;Total Nacional;05 Canarias;2019;185
Belarús;Mujeres;Total Nacional;05 Canarias;2018;170
Belarús;Mujeres;Total Nacional;06 Cantabria;2022;39
Belarús;Mujeres;Total Nacional;06 Cantabria;2021;35
Belarús;Mujeres;Total Nacional;06 Cantabria;2020;36
Belarús;Mujeres;Total Nacional;06 Cantabria;2019;37
Belarús;Mujeres;Total Nacional;06 Cantabria;2018;36
Belarús;Mujeres;Total Nacional;07 Castilla y León;2022;53
Belarús;Mujeres;Total Nacional;07 Castilla y León;2021;52
Belarús;Mujeres;Total Nacional;07 Castilla y León;2020;49
Belarús;Mujeres;Total Nacional;07 Castilla y León;2019;49
Belarús;Mujeres;Total Nacional;07 Castilla y León;2018;51
Belarús;Mujeres;Total Nacional;08 Castilla - La Mancha;2022;58
Belarús;Mujeres;Total Nacional;08 Castilla - La Mancha;2021;55
Belarús;Mujeres;Total Nacional;08 Castilla - La Mancha;2020;61
Belarús;Mujeres;Total Nacional;08 Castilla - La Mancha;2019;57
Belarús;Mujeres;Total Nacional;08 Castilla - La Mancha;2018;53
Belarús;Mujeres;Total Nacional;09 Cataluña;2022;1.318
Belarús;Mujeres;Total Nacional;09 Cataluña;2021;1.263
Belarús;Mujeres;Total Nacional;09 Cataluña;2020;1.305
Belarús;Mujeres;Total Nacional;09 Cataluña;2019;1.244
Belarús;Mujeres;Total Nacional;09 Cataluña;2018;1.203
Belarús;Mujeres;Total Nacional;10 Comunitat Valenciana;2022;886
Belarús;Mujeres;Total Nacional;10 Comunitat Valenciana;2021;756
Belarús;Mujeres;Total Nacional;10 Comunitat Valenciana;2020;776
Belarús;Mujeres;Total Nacional;10 Comunitat Valenciana;2019;693
Belarús;Mujeres;Total Nacional;10 Comunitat Valenciana;2018;585
Belarús;Mujeres;Total Nacional;11 Extremadura;2022;10
Belarús;Mujeres;Total Nacional;11 Extremadura;2021;11
Belarús;Mujeres;Total Nacional;11 Extremadura;2020;10
Belarús;Mujeres;Total Nacional;11 Extremadura;2019;8
Belarús;Mujeres;Total Nacional;11 Extremadura;2018;10
Belarús;Mujeres;Total Nacional;12 Galicia;2022;58
Belarús;Mujeres;Total Nacional;12 Galicia;2021;61
Belarús;Mujeres;Total Nacional;12 Galicia;2020;61
Belarús;Mujeres;Total Nacional;12 Galicia;2019;58
Belarús;Mujeres;Total Nacional;12 Galicia;2018;59
Belarús;Mujeres;Total Nacional;13 Madrid, Comunidad de;2022;346
Belarús;Mujeres;Total Nacional;13 Madrid, Comunidad de;2021;344
Belarús;Mujeres;Total Nacional;13 Madrid, Comunidad de;2020;348
Belarús;Mujeres;Total Nacional;13 Madrid, Comunidad de;2019;354
Belarús;Mujeres;Total Nacional;13 Madrid, Comunidad de;2018;341
Belarús;Mujeres;Total Nacional;14 Murcia, Región de;2022;108
Belarús;Mujeres;Total Nacional;14 Murcia, Región de;2021;99
Belarús;Mujeres;Total Nacional;14 Murcia, Región de;2020;105
Belarús;Mujeres;Total Nacional;14 Murcia, Región de;2019;107
Belarús;Mujeres;Total Nacional;14 Murcia, Región de;2018;96
Belarús;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2022;19
Belarús;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2021;23
Belarús;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2020;23
Belarús;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2019;19
Belarús;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2018;20
Belarús;Mujeres;Total Nacional;16 País Vasco;2022;76
Belarús;Mujeres;Total Nacional;16 País Vasco;2021;76
Belarús;Mujeres;Total Nacional;16 País Vasco;2020;73
Belarús;Mujeres;Total Nacional;16 País Vasco;2019;70
Belarús;Mujeres;Total Nacional;16 País Vasco;2018;61
Belarús;Mujeres;Total Nacional;17 Rioja, La;2022;10
Belarús;Mujeres;Total Nacional;17 Rioja, La;2021;12
Belarús;Mujeres;Total Nacional;17 Rioja, La;2020;12
Belarús;Mujeres;Total Nacional;17 Rioja, La;2019;10
Belarús;Mujeres;Total Nacional;17 Rioja, La;2018;10
Belarús;Mujeres;Total Nacional;18 Ceuta;2022;1
Belarús;Mujeres;Total Nacional;18 Ceuta;2021;1
Belarús;Mujeres;Total Nacional;18 Ceuta;2020;2
Belarús;Mujeres;Total Nacional;18 Ceuta;2019;2
Belarús;Mujeres;Total Nacional;18 Ceuta;2018;3
Belarús;Mujeres;Total Nacional;19 Melilla;2022;1
Belarús;Mujeres;Total Nacional;19 Melilla;2021;1
Belarús;Mujeres;Total Nacional;19 Melilla;2020;1
Belarús;Mujeres;Total Nacional;19 Melilla;2019;0
Belarús;Mujeres;Total Nacional;19 Melilla;2018;0
Bosnia y Herzegovina;Hombres;Total Nacional;01 Andalucía;2022;38
Bosnia y Herzegovina;Hombres;Total Nacional;01 Andalucía;2021;40
Bosnia y Herzegovina;Hombres;Total Nacional;01 Andalucía;2020;44
Bosnia y Herzegovina;Hombres;Total Nacional;01 Andalucía;2019;44
Bosnia y Herzegovina;Hombres;Total Nacional;01 Andalucía;2018;38
Bosnia y Herzegovina;Hombres;Total Nacional;02 Aragón;2022;6
Bosnia y Herzegovina;Hombres;Total Nacional;02 Aragón;2021;11
Bosnia y Herzegovina;Hombres;Total Nacional;02 Aragón;2020;14
Bosnia y Herzegovina;Hombres;Total Nacional;02 Aragón;2019;10
Bosnia y Herzegovina;Hombres;Total Nacional;02 Aragón;2018;9
Bosnia y Herzegovina;Hombres;Total Nacional;03 Asturias, Principado de;2022;14
Bosnia y Herzegovina;Hombres;Total Nacional;03 Asturias, Principado de;2021;10
Bosnia y Herzegovina;Hombres;Total Nacional;03 Asturias, Principado de;2020;11
Bosnia y Herzegovina;Hombres;Total Nacional;03 Asturias, Principado de;2019;10
Bosnia y Herzegovina;Hombres;Total Nacional;03 Asturias, Principado de;2018;9
Bosnia y Herzegovina;Hombres;Total Nacional;04 Balears, Illes;2022;23
Bosnia y Herzegovina;Hombres;Total Nacional;04 Balears, Illes;2021;22
Bosnia y Herzegovina;Hombres;Total Nacional;04 Balears, Illes;2020;24
Bosnia y Herzegovina;Hombres;Total Nacional;04 Balears, Illes;2019;28
Bosnia y Herzegovina;Hombres;Total Nacional;04 Balears, Illes;2018;28
Bosnia y Herzegovina;Hombres;Total Nacional;05 Canarias;2022;43
Bosnia y Herzegovina;Hombres;Total Nacional;05 Canarias;2021;39
Bosnia y Herzegovina;Hombres;Total Nacional;05 Canarias;2020;38
Bosnia y Herzegovina;Hombres;Total Nacional;05 Canarias;2019;37
Bosnia y Herzegovina;Hombres;Total Nacional;05 Canarias;2018;40
Bosnia y Herzegovina;Hombres;Total Nacional;06 Cantabria;2022;2
Bosnia y Herzegovina;Hombres;Total Nacional;06 Cantabria;2021;2
Bosnia y Herzegovina;Hombres;Total Nacional;06 Cantabria;2020;3
Bosnia y Herzegovina;Hombres;Total Nacional;06 Cantabria;2019;5
Bosnia y Herzegovina;Hombres;Total Nacional;06 Cantabria;2018;4
Bosnia y Herzegovina;Hombres;Total Nacional;07 Castilla y León;2022;16
Bosnia y Herzegovina;Hombres;Total Nacional;07 Castilla y León;2021;19
Bosnia y Herzegovina;Hombres;Total Nacional;07 Castilla y León;2020;14
Bosnia y Herzegovina;Hombres;Total Nacional;07 Castilla y León;2019;13
Bosnia y Herzegovina;Hombres;Total Nacional;07 Castilla y León;2018;15
Bosnia y Herzegovina;Hombres;Total Nacional;08 Castilla - La Mancha;2022;3
Bosnia y Herzegovina;Hombres;Total Nacional;08 Castilla - La Mancha;2021;4
Bosnia y Herzegovina;Hombres;Total Nacional;08 Castilla - La Mancha;2020;6
Bosnia y Herzegovina;Hombres;Total Nacional;08 Castilla - La Mancha;2019;5
Bosnia y Herzegovina;Hombres;Total Nacional;08 Castilla - La Mancha;2018;4
Bosnia y Herzegovina;Hombres;Total Nacional;09 Cataluña;2022;168
Bosnia y Herzegovina;Hombres;Total Nacional;09 Cataluña;2021;169
Bosnia y Herzegovina;Hombres;Total Nacional;09 Cataluña;2020;166
Bosnia y Herzegovina;Hombres;Total Nacional;09 Cataluña;2019;164
Bosnia y Herzegovina;Hombres;Total Nacional;09 Cataluña;2018;162
Bosnia y Herzegovina;Hombres;Total Nacional;10 Comunitat Valenciana;2022;77
Bosnia y Herzegovina;Hombres;Total Nacional;10 Comunitat Valenciana;2021;82
Bosnia y Herzegovina;Hombres;Total Nacional;10 Comunitat Valenciana;2020;89
Bosnia y Herzegovina;Hombres;Total Nacional;10 Comunitat Valenciana;2019;85
Bosnia y Herzegovina;Hombres;Total Nacional;10 Comunitat Valenciana;2018;86
Bosnia y Herzegovina;Hombres;Total Nacional;11 Extremadura;2022;3
Bosnia y Herzegovina;Hombres;Total Nacional;11 Extremadura;2021;3
Bosnia y Herzegovina;Hombres;Total Nacional;11 Extremadura;2020;3
Bosnia y Herzegovina;Hombres;Total Nacional;11 Extremadura;2019;2
Bosnia y Herzegovina;Hombres;Total Nacional;11 Extremadura;2018;2
Bosnia y Herzegovina;Hombres;Total Nacional;12 Galicia;2022;7
Bosnia y Herzegovina;Hombres;Total Nacional;12 Galicia;2021;7
Bosnia y Herzegovina;Hombres;Total Nacional;12 Galicia;2020;11
Bosnia y Herzegovina;Hombres;Total Nacional;12 Galicia;2019;11
Bosnia y Herzegovina;Hombres;Total Nacional;12 Galicia;2018;7
Bosnia y Herzegovina;Hombres;Total Nacional;13 Madrid, Comunidad de;2022;52
Bosnia y Herzegovina;Hombres;Total Nacional;13 Madrid, Comunidad de;2021;56
Bosnia y Herzegovina;Hombres;Total Nacional;13 Madrid, Comunidad de;2020;57
Bosnia y Herzegovina;Hombres;Total Nacional;13 Madrid, Comunidad de;2019;55
Bosnia y Herzegovina;Hombres;Total Nacional;13 Madrid, Comunidad de;2018;59
Bosnia y Herzegovina;Hombres;Total Nacional;14 Murcia, Región de;2022;14
Bosnia y Herzegovina;Hombres;Total Nacional;14 Murcia, Región de;2021;12
